occurrenceID,recordedBy,eventDate,year,month,day,scientificName,fieldRemarks,island,locationID,materialSampleID,associateMedia,decimalLatitude,decimalLongitude,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,taxonRank,nomenclaturalCode,taxonomicStatus,taxonID,reportNumber
bid:hisc:biisc:hipsc:bi:2:SP:40190:v,Sophie Parmelon,2010-01-12,2010,1,12,Rhizophora mangle,In bloom,Big Island,bi,bid:hisc:biisc:hipsc:bi:2:SP:40190,,20.05528747,-154.837712,Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Rhizophoraceae | Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,mangle,L.,species,ICBN,valid,3086528,2
bid:hisc:biisc:hipsc:bi:8277:AA:39524,Anne-Sophie Archambeau,2008-03-17,2008,3,17,Morella cerifera,,Big Island,bi,,,19.70241667,-155.0985667,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8277
bid:hisc:biisc:hipsc:bi:8278:AA:39524,Anne-Sophie Archambeau,2008-03-17,2008,3,17,Morella cerifera,,Big Island,bi,,,19.70241667,-155.0986167,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8278
bid:hisc:biisc:hipsc:bi:8279:AA:39524,Anne-Sophie Archambeau,2008-03-17,2008,3,17,Morella cerifera,,Big Island,bi,,,19.70245,-155.0987167,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8279
bid:hisc:biisc:hipsc:bi:8280:KC:39510,Katia Cez�n,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04944654,-155.4235556,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8280
bid:hisc:biisc:hipsc:bi:8281:KC:39510,Katia Cez�n,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04946321,-155.4087741,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8281
bid:hisc:biisc:hipsc:bi:8288:AA:39525,Anne-Sophie Archambeau,2008-03-18,2008,3,18,Morella cerifera,,Big Island,bi,,,19.7025,-155.0973667,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8288
bid:hisc:biisc:hipsc:bi:8289:AA:39525,Anne-Sophie Archambeau,2008-03-18,2008,3,18,Morella cerifera,,Big Island,bi,,,19.70255,-155.0973833,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8289
bid:hisc:biisc:hipsc:bi:8290:AA:39525,Anne-Sophie Archambeau,2008-03-18,2008,3,18,Morella cerifera,,Big Island,bi,,,19.70256667,-155.0974,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8290
bid:hisc:biisc:hipsc:bi:8291:AA:39525,Anne-Sophie Archambeau,2008-03-18,2008,3,18,Morella cerifera,,Big Island,bi,,,19.70263333,-155.0975167,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8291
bid:hisc:biisc:hipsc:bi:8292:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70265,-155.0819754,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8292
bid:hisc:biisc:hipsc:bi:8293:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70266667,-155.0632328,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8293
bid:hisc:biisc:hipsc:bi:8294:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70268333,-155.0659573,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8294
bid:hisc:biisc:hipsc:bi:8295:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70271667,-155.0972333,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8295
bid:hisc:biisc:hipsc:bi:8296:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70273333,-155.0972167,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8296
bid:hisc:biisc:hipsc:bi:8297:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70273333,-155.0970667,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8297
bid:hisc:biisc:hipsc:bi:8298:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70275,-155.0975167,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8298
bid:hisc:biisc:hipsc:bi:8299:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70276667,-155.0976667,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8299
bid:hisc:biisc:hipsc:bi:8300:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70278333,-155.0976667,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8300
bid:hisc:biisc:hipsc:bi:8301:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70283333,-155.09735,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8301
bid:hisc:biisc:hipsc:bi:8302:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.7029,-155.0975333,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8302
bid:hisc:biisc:hipsc:bi:8303:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.7029,-155.0970333,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8303
bid:hisc:biisc:hipsc:bi:8304:AA:39526,Anne-Sophie Archambeau,2008-03-19,2008,3,19,Morella cerifera,,Big Island,bi,,,19.70291667,-155.0969333,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8304
bid:hisc:biisc:hipsc:bi:8305:KC:39510,Katia Cez�n,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04946321,-155.3986363,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8305
bid:hisc:biisc:hipsc:bi:8306:KC:39510,Katia Cez�n,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04974654,-155.4325605,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8306
bid:hisc:biisc:hipsc:bi:8307:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04974654,-155.4966292,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8307
bid:hisc:biisc:hipsc:bi:8308:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04982988,-155.4974791,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8308
bid:hisc:biisc:hipsc:bi:8309:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04982988,-155.4901544,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8309
bid:hisc:biisc:hipsc:bi:8310:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.04988118,-155.4477869,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8310
bid:hisc:biisc:hipsc:bi:8311:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.05061321,-155.4353041,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8311
bid:hisc:biisc:hipsc:bi:8312:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.05061321,-155.4322499,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8312
bid:hisc:biisc:hipsc:bi:8313:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.05064654,-155.3983653,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8313
bid:hisc:biisc:hipsc:bi:8314:DA:39510,Daniel Amariles,2008-03-03,2008,3,3,Pennisetum setaceum,,Big Island,bi,,,20.05064654,-155.3849743,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8314
bid:hisc:biisc:hipsc:bi:8315:AA:39527,Anne-Sophie Archambeau,2008-03-20,2008,3,20,Morella cerifera,,Big Island,bi,,,19.70291667,-155.0952333,Plantae | Tracheophyta | Magnoliopsida | Fagales | Myricaceae | Morella,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,cerifera,(L.) Small,species,ICBN,valid,3168995,8315
bid:hisc:biisc:hipsc:bi:8364:SP:39555,Sophie Parmelon,2008-04-17,2008,4,17,Cortaderia jubata,,Big Island,bi,,,19.42645,-155.5845963,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8364
bid:hisc:biisc:hipsc:bi:8365:SP:39555,Sophie Parmelon,2008-04-17,2008,4,17,Cortaderia jubata,,Big Island,bi,,,19.4265,-155.5839262,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8365
bid:hisc:biisc:hipsc:bi:8444:DB:39598,David Bloom,2008-05-30,2008,5,30,Tithonia diversifolia,,Big Island,bi,,,20.21099015,-155.2508885,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8444
bid:hisc:biisc:hipsc:bi:8445:DB:39598,David Bloom,2008-05-30,2008,5,30,Tithonia diversifolia,,Big Island,bi,,,20.21100373,-155.2461186,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8445
bid:hisc:biisc:hipsc:bi:8453:DB:39605,David Bloom,2008-06-06,2008,6,6,Tithonia diversifolia,,Big Island,bi,,,20.21101068,-155.0852333,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8453
bid:hisc:biisc:hipsc:bi:8454:DB:39605,David Bloom,2008-06-06,2008,6,6,Tithonia diversifolia,,Big Island,bi,,,20.21102367,-155.0846167,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8454
bid:hisc:biisc:hipsc:bi:8455:DB:39605,David Bloom,2008-06-06,2008,6,6,Tithonia diversifolia,,Big Island,bi,,,20.21102753,-155.0854764,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8455
bid:hisc:biisc:hipsc:bi:8456:DB:39605,David Bloom,2008-06-06,2008,6,6,Tithonia diversifolia,,Big Island,bi,,,20.21103147,-155.085019,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8456
bid:hisc:biisc:hipsc:bi:8578:DB:39643,David Bloom,2008-07-14,2008,7,14,Tithonia diversifolia,,Big Island,bi,,,20.21103356,-155.0853981,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8578
bid:hisc:biisc:hipsc:bi:8579:DB:39643,David Bloom,2008-07-14,2008,7,14,Tithonia diversifolia,,Big Island,bi,,,20.2110339,-155.0849523,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8579
bid:hisc:biisc:hipsc:bi:8580:DB:39643,David Bloom,2008-07-14,2008,7,14,Tithonia diversifolia,,Big Island,bi,,,20.21103876,-155.0845412,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8580
bid:hisc:biisc:hipsc:bi:8586:DB:39626,David Bloom,2008-06-27,2008,6,27,Ulex europaeus,,Big Island,bi,,,20.21176388,-155.5878386,Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Ulex,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,europaeus,L.,species,ICBN,valid,2951984,8586
bid:hisc:biisc:hipsc:bi:8587:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42651667,-155.5880126,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8587
bid:hisc:biisc:hipsc:bi:8588:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42651667,-155.5878386,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8588
bid:hisc:biisc:hipsc:bi:8589:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42651667,-155.5878131,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8589
bid:hisc:biisc:hipsc:bi:8590:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42651667,-155.587816,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8590
bid:hisc:biisc:hipsc:bi:8591:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42653333,-155.5874113,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8591
bid:hisc:biisc:hipsc:bi:8592:SP:39640,Sophie Parmelon,2008-07-11,2008,7,11,Cortaderia jubata,,Big Island,bi,,,19.42653333,-155.5873745,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8592
bid:hisc:biisc:hipsc:bi:8593:SP:39626,Sophie Parmelon,2008-06-27,2008,6,27,Cortaderia jubata,,Big Island,bi,,,19.42653333,-155.5880126,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8593
bid:hisc:biisc:hipsc:bi:8594:SP:39626,Sophie Parmelon,2008-06-27,2008,6,27,Cortaderia jubata,,Big Island,bi,,,19.42654023,-155.5878386,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8594
bid:hisc:biisc:hipsc:bi:8595:SP:39626,Sophie Parmelon,2008-06-27,2008,6,27,Cortaderia jubata,,Big Island,bi,,,19.42655,-155.5878131,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8595
bid:hisc:biisc:hipsc:bi:8596:SP:39626,Sophie Parmelon,2008-06-27,2008,6,27,Cortaderia jubata,,Big Island,bi,,,19.42655,-155.587816,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8596
bid:hisc:biisc:hipsc:bi:8646:DA:39652,Daniel Amariles,2008-07-23,2008,7,23,Plectranthus amboinicus,,Big Island,bi,,,20.05066667,-155.7736301,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Plectranthus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Plectranthus,amboinicus,(Lour.) Spreng.,species,ICBN,valid,2926636,8646
bid:hisc:biisc:hipsc:bi:8647:DA:39652,Daniel Amariles,2008-07-23,2008,7,23,Plectranthus amboinicus,,Big Island,bi,,,20.05067988,-155.7735045,Plantae | Tracheophyta | Magnoliopsida | Lamiales | Lamiaceae | Plectranthus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Plectranthus,amboinicus,(Lour.) Spreng.,species,ICBN,valid,2926636,8647
bid:hisc:biisc:hipsc:bi:8648:LR:39652,Laura Russell,2008-07-23,2008,7,23,Kalanchoe daigremontiana,,Big Island,bi,,,19.16926667,-155.7736404,Platae | Tracheophyta | Magnoliopsida | Saxifragales | Crassu,aceae | Kalanchoe,Platae,Tracheophyta,Magnoliopsida,Saxifragales,Kalanchoe,daigremontiana,Raym.-Hamet & H. Perrier,species,ICBN,accepted,2985936,8648
bid:hisc:biisc:hipsc:bi:8649:LR:39652,Laura Russell,2008-07-23,2008,7,23,Kalanchoe daigremontiana,,Big Island,bi,,,19.16931667,-155.7734792,Platae | Tracheophyta | Magnoliopsida | Saxifragales | Crassu,aceae | Kalanchoe ,Platae,Tracheophyta,Magnoliopsida,Saxifragales,Kalanchoe,daigremontiana,Raym.-Hamet & H. Perrier,species,ICBN,accepted,2985936,8649
bid:hisc:biisc:hipsc:bi:8650:DB:39652,David Bloom,2008-07-23,2008,7,23,Tithonia diversifolia,,Big Island,bi,,,20.21103918,-155.7734735,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8650
bid:hisc:biisc:hipsc:bi:8651:DB:39652,David Bloom,2008-07-23,2008,7,23,Tithonia diversifolia,,Big Island,bi,,,20.21104404,-155.7697506,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8651
bid:hisc:biisc:hipsc:bi:8652:DA:39652,Daniel Amariles,2008-07-23,2008,7,23,Pennisetum setaceum,,Big Island,bi,,,20.05064654,-155.7723489,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8652
bid:hisc:biisc:hipsc:bi:8653:DA:39652,Daniel Amariles,2008-07-23,2008,7,23,Pennisetum setaceum,,Big Island,bi,,,20.05064654,-155.7741267,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Pennisetum,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Pennisetum,setaceum,(Forssk.) Chiov.,species,ICBN,valid,2706134,8653
bid:hisc:biisc:hipsc:bi:8681:DB:39687,David Bloom,2008-08-27,2008,8,27,Tithonia diversifolia,,Big Island,bi,,,20.21104656,-155.0853979,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8681
bid:hisc:biisc:hipsc:bi:8682:DB:39687,David Bloom,2008-08-27,2008,8,27,Tithonia diversifolia,,Big Island,bi,,,20.21104681,-155.0845835,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8682
bid:hisc:biisc:hipsc:bi:8683:DB:39687,David Bloom,2008-08-27,2008,8,27,Tithonia diversifolia,,Big Island,bi,,,20.21105586,-155.2459167,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Tithonia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,diversifolia,(Hemsl.) A. Gray,species,ICBN,valid,5396557,8683
bid:hisc:biisc:hipsc:bi:8731:SP:39766,Sophie Parmelon,2008-11-14,2008,11,14,Cortaderia jubata,,Big Island,bi,,,19.42659627,-155.5841984,Plantae | Tracheophyta | Magnoliopsida | Poales | Poaceae | Cortaderia,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,Cortaderia,jubata,(Lemoine ex Carrire) Stapf,species,ICBN,valid,9039408,8731
bid:hisc:biisc:hipsc:bi:8732:DB:39765,David Bloom,2008-11-13,2008,11,13,Cyathea cooperi,,Big Island,bi,,,20.21097204,-155.2841457,Plantae | Tracheophyta | Polypodiopsida | Cyatheales | Cyatheaceae | Cyathea,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,cooperi,(F. Muell.) Domin,species,ICBN,valid,2650296,8732
